  350,  28.2
  351,  54.3
  352, 231.0
  353,  95.6
  354,  69.8
  355,  41.0
  356, 191.5
  357,  42.2
  358, 145.7
  359, 104.3
  360, 285.1
  361, 143.6
  362, 175.4
  363, 204.3
  364,  99.5
  365, 119.4
  366, 183.5
  367,  67.3
  368, 171.6
  369, 157.2
  370,  60.9
  371,  60.6
  372, 201.8
  373, 120.6
  374, 175.8
  375,  70.7
  376, 181.2
  377, 129.2
  378, 326.7
  379, 256.0
  380,  47.2
  381, 103.0
  382, 107.4
  383,  56.1
  384, 273.9
  385,  91.4
  386, 166.0
  387,  91.1
  388, 225.2
  389, 131.3
  390, 137.1
  391, 181.6
  392, 181.5
  393, 258.0
  394, 101.7
  395, 154.3
  396, 282.3
  397, 255.7
  398, 273.7
  399, 147.7
  400,  89.6
  401, 150.5
  402, 133.3
  403, 242.2
  404,  81.0
  405,  45.5
  406,  62.2
  407,  63.3
  408, 235.1
  409,  75.5
  410, 204.0
  411,  64.3
  412, 169.2
  413, 280.5
  414,  22.6
  415, 213.8
  416, 243.4
  417,  72.9
  418, 212.2
  419,  73.0
  420,  47.1
  421, 218.2
  422, 131.1
  423,  49.4
  424, 140.8
  425,  54.1
  426, 192.9
  427,  92.9
  428, 179.6
  429, 112.6
  430, 220.1
  431,  99.5
  432, 207.0
  433, 114.7
  434, 189.1
  435, 168.4
  436,  71.2
  437, 110.3
  438, 175.2
  439, 103.4
  440, 234.4
  441, 183.3
  442, 168.3
  443, 224.7
  444, 148.2
  445, 253.2
  446, 227.8
  447, 291.7
  448, 178.6
  449, 115.4
  450,  77.5
  451, 141.9
  452, 118.4
  453,  74.8
  454,  36.6
  455,  48.4
  456, 255.4
  457, 278.3
  458, 170.9
  459,  50.9
  460,  41.1
  461, 193.7
  462, 235.3
  463, 136.6
  464,  96.6
  465,  97.1
  466, 192.4
  467, 108.2
  468,  60.8
  469, 221.0
  470, 315.9
  471,  67.9
  472, 113.6
  473, 210.7
  474, 103.1
  475,  70.0
  476, 211.8
  477, 231.6
  478, 235.1
  479, 158.7
  480, 145.5
  481, 279.9
  482, 200.5
  483,  52.6
  484,  89.4
  485, 227.1
  486,  89.2
  487, 143.3
  488, 189.9
  489, 139.7
  490, 124.7
  491, 127.7
  492, 234.8
  493, 258.7
  494,  77.6
  495, 106.1
  496, 252.0
  497, 181.4
  498, 290.8
  499, 196.1
  500, 269.6
  501, 154.2
  502, 130.8
  503, 142.2
  504,  53.8
  505, 121.0
  506,  69.0
  507, 151.6
  508, 109.8
  509,  86.1
  510, 325.6
  511, 109.6
  512, 146.7
  513, 134.0
  514, 158.3
  515,  90.8
  516, 225.4
  517, 173.0
  518, 246.8
  519, 197.1
  520, 235.5
  521, 270.3
  522, 309.8
  523, 155.3
  524, 177.2
  525, 108.2
  526, 347.5
  527,  38.5
  528, 182.8
  529,  29.0
  530,  60.8
  531, 165.8
  532, 315.6
  533,  37.5
  534, 205.9
  535,  71.1
  536,  75.1
  537, 206.7
  538, 243.2
  539, 262.1
  540, 204.6
  541, 201.6
  542,  87.5
  543,  56.5
  544, 142.9
  545, 114.8
  546, 141.8
  547, 192.1
  548, 104.3
  549, 292.4
  550, 232.0
  551,  96.0
  552, 255.6
  553,  98.6
  554, 294.1
  555,  97.1
  556, 243.6
  557, 291.1
  558, 211.8
  559, 110.3
  560,  84.1
  561,  82.9
  562, 107.1
  563,  35.5
  564,  83.3
  565, 230.8
  566, 147.1
  567, 127.6
  568, 181.3
  569,  75.7
  570, 157.0
  571,  62.8
  572, 219.5
  573, 141.2
  574, 254.4
  575, 153.9
  576,  74.9
  577, 189.7
  578, 269.2
  579, 119.9
  580, 101.3
  581, 105.6
  582, 249.5
  583, 281.0
  584, 159.6
  585, 244.1
  586, 130.8
  587, 262.4
  588, 213.2
  589, 266.2
  590, 194.3
  591, 159.9
  592, 238.6
  593, 245.5
  594, 214.8
  595, 188.5
  596, 239.3
  597, 207.1
  598, 237.8
  599, 157.1
  600, 125.9
  601,  35.5
  602, 131.0
  603,  73.0
  604, 114.6
  605, 238.2
  606, 245.2
  607, 293.1
  608,  80.1
  609, 173.0
  610, 274.2
  611, 113.2
  612, 224.4
  613, 226.0
  614,  79.2
  615,  50.3
  616,  28.6
  617,  95.9
  618, 209.9
  619, 137.2
  620,  74.6
  621, 217.8
  622, 161.8
  623, 149.9
  624, 199.0
  625, 257.2
  626, 207.9
  627, 101.7
  628, 165.2
  629, 108.9
  630, 219.8
  631, 289.1
  632, 141.0
  633, 305.5
  634, 315.4
  635, 280.0
  636, 150.8
  637, 240.5
  638, 281.7
  639, 178.8
  640, 174.8
  641, 245.7
  642, 268.3
  643, 314.7
  644,  89.8
  645, 130.2
  646, 297.1
  647,  37.4
  648, 240.4
  649, 196.3
  650, 126.6
  651,  68.2
  652,  66.1
  653, 292.1
  654, 110.0
  655, 212.9
  656, 113.3
  657,  94.3
  658, 248.2
  659,  54.6
  660, 103.6
  661,  98.3
  662,  45.7
  663, 101.0
  664, 178.9
  665, 128.3
  666, 143.8
  667,  39.4
  668,  46.1
  669, 124.5
  670, 273.4
  671, 200.7
  672, 119.2
  673, 100.2
  674, 291.6
  675, 217.3
  676, 215.7
  677,  42.0
  678, 228.9
  679, 320.5
  680, 216.6
  681,  84.6
  682, 243.2
  683, 207.5
  684,  39.4
  685, 106.3
  686, 137.9
  687, 291.8
  688, 260.7
  689, 254.9
  690, 207.0
  691, 271.3
  692, 111.4
  693,  82.4
  694,  71.9
  695, 184.3
  696, 176.5
  697, 212.8
  698, 140.7
  699, 148.0
  700, 266.1
  701, 315.2
  702, 148.6
  703, 251.8
  704, 259.2
  705,  24.1
  706, 174.2
  707, 194.2
  708,  52.0
  709, 249.8
  710, 231.8
  711, 152.5
  712, 165.4
  713, 171.7
  714, 160.8
  715, 178.7
  716, 180.3
  717, 239.7
  718, 191.4
  719, 186.7
  720, 296.5
  721, 161.4
  722, 211.8
  723, 109.5
  724, 325.8
  725, 147.7
  726,  90.5
  727,  53.3
  728, 100.2
  729, 308.0
  730, 124.2
  731, 228.3
  732, 126.7
  733, 130.3
  734, 216.6
  735,  62.3
  736, 194.2
  737, 298.0
  738, 122.2
  739, 221.4
  740, 136.6
  741, 112.9
  742, 128.3
  743, 176.9
  744, 233.1
  745, 163.0
  746,  52.4
  747, 210.7
  748, 250.0
  749, 118.2
  750,  49.9
  751, 258.9
  752, 176.2
  753, 278.3
  754,  75.9
  755, 233.5
  756, 157.1
  757,  96.7
  758,  92.5
  759, 136.7
  760, 182.4
  761, 294.9
  762, 133.0
  763, 140.6
  764, 214.0
  765, 216.2
  766,  48.1
  767, 230.6
  768, 275.9
  769, 277.7
  770, 203.4
  771, 160.8
  772,  68.8
  773, 145.9
  774, 248.0
  775, 144.5
  776, 201.3
  777,  66.8
  778, 114.6
  779, 136.0
  780, 200.8
  781, 188.3
  782, 101.7
  783, 240.7
  784, 184.0
  785,  26.9
  786,  96.6
  787, 103.5
  788, 284.5
  789, 280.8
  790, 281.9
  791, 167.9
  792, 178.8
  793, 105.3
  794, 179.2
  795, 123.9
  796, 178.1
  797, 109.5
  798, 200.5
  799, 126.3
  800, 153.2
  801, 161.7
  802, 142.4
  803, 142.4
  804, 271.4
  805, 202.6
  806, 163.6
  807, 102.4
  808, 175.2
  809,  89.3
  810, 189.1
  811, 142.2
  812, 224.1
  813, 157.7
  814, 242.0
  815, 199.6
  816,  84.1
  817, 166.0
  818, 230.5
  819, 216.5
  820, 138.8
